"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"New Balance M1530NWR - Made in England ""Core+ Pack""","https://www.43einhalb.com/p/new-balance-m1530nwr-made-in-england-core-und-pack-356655","https://43einhalb.com/media/229179/w/616/h/370/n/new-balance-781081-60-10-m1530nwr-1.jpg","Cloudswift (blau / weiß)","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","On","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","Einer unserer absoluten Lieblinge feierte 2019 einen runden Geburtstag! Der klassische New Balance 1500 wurde 1989 zum ersten Mal auf den Markt gebracht und wurde somit vergangenes Jahr stolze 30 Jahre alt. Um die »Made in England« Silhouette gebührend zu feiern, brachte New Balance nicht nur einige legendäre Farbvarianten des 1500er wieder, sondern gönnte dem Schuh auch ein zeitgemäßes Update. Der New Balance 1530 ist damit das neueste Mitglied der »Made in Flimby« Familie.
Zentrale Frage beim 1530: Wie würde ein 1500 aussehen, würde man ihn heute kreieren? Geschaffen hat New Balance damit einen Retro Runner mit klassischen Elementen, der mithilfe einiger moderner Features trotzdem eine Neuheit ist. So sorgt die RevLite Sohle für noch mehr Bequemlichkeit und die neue Konstruktion für eine Gewichtsreduktion von 30%.
Mit dem »Core+ Pack« bringt New Balance 2020 gleich zwei starke Colorways der neuen 1530er Silhouette an den Start! Während der M1530NWR in Dunkelblau mit roten und weißen Akzenten daher kommt, präsentiert sich der M1530WNR in Hellgrau mit roten und dunkelblauen Akzenten. Beim Material und der Qualität macht New Balance auch keine Kompromisse. Unvergleichlich hochwertiges Schweinsleder und weiches Mesh ist es, was New Balance-Anhänger schätzen und lieben!","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"New Balance CW997HAP (grau / pfirsich)","https://www.43einhalb.com/p/new-balance-cw997hap-grau-pfirsich-358457","https://43einhalb.com/media/229160/w/616/h/370/n/nb-woman-774521-50-121-cw997hap-1.jpg","M Clifton 7 (dunkelblau / grün)","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","HOKA ONE ONE","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","New Balance bring mit dem 997H ein Lifestylemodell auf den Markt, das vom klassischen 997er aus dem Jahr 1991 inspiriert wurde. Allerdings verbindet der neue Runner neueste Innovation mit unverwechselbarem Retro-Style!
Der 997H glänzt durch einen modernen Look, bleibt dem New Balance Heritage-Gedanken dennoch treu und bringt somit nicht nur Sneaker-Freunde wie und ins Schwärmen! Durch die modernisierte und extrem leichte Außensohle wird Komfort und optimale Stabilität bestens vereint. Anders als beim 997 besteht das Upper der neuen Silhouette aus synthetischem Leder, on top wurden besondere Wildleder-, Mesh- und Lederdetails verarbeitet.
Der New Balance CW997HAP kommt hier in einem hellgrauen Colorway mit Details in Apricot und Babyblau daher. Abgerundet wird das zarte Design durch die weiße Sohle und die weißen Laces.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"adidas Torsion Troc (grau / rot)","https://www.43einhalb.com/p/adidas-torsion-troc-grau-rot-369074","https://43einhalb.com/media/231029/w/616/h/370/n/adidas-eg5270-tordion-trdc-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","In 2019 feiert adidas den 30. Geburtstag der Torsion Technologie und hat anlässlich dieses Jubiläums ordentlich in seinen Archiven gekramt und bringt einen Retro Runner nach dem anderen zurück auf die Straße. Wir durften uns bereits an einigen Releases aus der ZX Reihe erfreuen - jetzt kommt ein weiterer Runner zurück, der vom Trailrunning inspiriert wurde. Bereits im Oktober brachte adidas zusammen mit der dänischen Fashion Brand Norse Project den Torsion TRDC in einem schlichten Colorway zurück.
Das integrierte Torsion System ermöglicht eine optimierte Bewegungsfreiheit von Rück- zu Vorfuß, während das stabilisierende ADIPRENE Element im Fersenbereich sicheren Halt garantiert. Der TRDC ist eine aktualisierte Version vom adidas Trediac, der erstmals zur Jahrtausendwende erschien. Der Trediac wurde ursprünglich entwickelt, um optimale Leistung für das Wintertarining zu bieten und wurde jetzt mit ein paar kleinen Updates verbessert. Das Upper kommt ganz originalgetreu mit einem Mix aus Mesh und synthetischen Materialien, während das integrierte Torsion System eine optimale Bewegungsfreiheit in Rück- und Vorderfuß ermöglicht. Die EVA-Zwischensohle und das stabilisierende ADIPRENE Fersenelement bieten dir dabei zusätzlichen Komfort.
Der adidas Torsion TRDC ist ein gelungener Mix aus einer 90er Jahre Trailrunning-Silhouette, die sich mit reflektierenden Details und neuester Technologie perfekt in den heutigen Running-Style eingliedert. Durch seinen schlichten Colorway mit dezenten Akzenten in Rot und Blau bringt der Sneaker den Retro-Charme umso besser rüber und wird dadurch zum komfortablen Begleiter in deinem Alltag.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Saucony WMNS Jazz Original Vintage (cyan / weiß)","https://www.43einhalb.com/p/saucony-wmns-jazz-original-vintage-cyan-weiss-361010","https://43einhalb.com/media/223031/w/616/h/370/n/saucony-wmns-s60368-124-jazz-original-1.jpg","M Clifton 7 (dunkelblau / grün)","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","HOKA ONE ONE","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","»At Saucony, we exist for runners.«
Unter diesem Leitsatz kreiert die Marke Saucony hochwertige Produkte, die auch perfekt zum alltäglichen Streetstyle passen. Durch die, an Läufer angepasste Technologie und Designs sind die Saucony-Sneaker nicht nur sehr modisch, sondern auch unglaublich bequem.
Der Jazz Vintage ist ein Ausdruck von Saucony’s Freude an Retro-Runnern! Mit den Original-Merkmalen der klassischen Silhouette kommt der Sneaker mit einem zeitlosen Stil, der fast zu jedem Outfit passt. Das Upper aus Mesh, Nylon und Suede sitzt auf einer EVA Zwischensohle, auf der ihr auf Marshmellows lauft - damit meinen wir super weich nicht super klebirg!
Der Saucony Jazz Original Vintage hat die Zeiten überdauert und sich einen festen Platz als Klassiker in der Sneaker-Welt gesichert.
Hier kommt der Saucony WMNS Jazz Original Vintage in einem knalligen Türkisen Colorway daher. Die Weißen Details, sowie die Schwarze Outsole runden den Look perfekt ab.","https://43einhalb.com/media/46324/w/240/h/158/n/46324.jpg","https://www.43einhalb.com/marken/saucony"
"New Balance WL574SOU (lila / grau)","https://www.43einhalb.com/p/new-balance-wl574sou-lila-grau-359273","https://43einhalb.com/media/225931/w/616/h/370/n/nb-woman-775091-50-10-wl574sou-1.jpg","Old Skool (lila / weiß)","https://www.43einhalb.com/p/vans-old-skool-lila-weiss-426032","Vans","https://www.43einhalb.com/p/vans-old-skool-lila-weiss-426032","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzliche Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance-Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Hier kommt der New Balance WL574SOU in einem starken Colorway aus Grau und Lila. Die Details in auffälligem Neongelb runden den Look perfekt ab.
Zu unseren New Balance 574-Modellen.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"New Balance IZ997HAY ""Hook and Loop""","https://www.43einhalb.com/p/new-balance-iz997hay-hook-and-loop-393698","https://43einhalb.com/media/228198/w/616/h/370/n/nb-775810-20-5-iz997hay-1.jpg","Cloudswift (blau / weiß)","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","On","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","Beim New Balance 997 für Kleinkinder diente die beliebte 997 Heritage-Silhouette für Erwachsene als Vorbild! Aus robustem Wildleder und Mesh entsteht so ein vielseitiges Kids-Modell, das gleichzeitig cool, bequem und klassisch wirkt.
Details:
- EVA-Außensohle mit Gummi-Pads für optimalen Bodenkontakt
- Klettverschluss für optimale Passform, schnell und einfach zu verstellen","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"adidas SL Andrigde (weiß / bunt)","https://www.43einhalb.com/p/adidas-sl-andrigde-weiss-bunt-370848","https://43einhalb.com/media/227794/w/616/h/370/n/adidas-woman-fu7139-sl-andridege-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 05.03.2020 | Online: 00:01 Uhr | Instore: Frankfurt & Fulda.
adidas verpasst einem legendären Klassiker ein modernes Fashion-Update: Der adidas SL Andridge verbindet klassische Laufschuh-DNA mit starken Retro-Style!
Der adidas SL ist ohne Zweifel ein Klassiker vor dem Herrn: Sein Debüt feierte der Runner 1972 bei den Olympischen Spielen in München und stand dabei symbolisch für Schnelligkeit und Funktionalität. On Top war der adidas SL der erste Schuh, der das legendäre Trefoil zeigte. Als wahre adidas Legende ist der SL also nicht ohne Grund im Sneaker-Game fest verankert.
In gewohnter SL-Manier kommt auch der neue adidas SL Andridge mit EVA-Dämpfung und mehrlagiger Zwischensohle für angenehmen Laufschuh-Komfort. Das auffällige Upper spricht für sich: Ein stylisches Statement mit Retro-Vibes. Der schicke Sneaker kommt mit einem Obermaterial im Patchwork-Look aus Nylon-Satin, Wildleder und Lackleder und Farbigen Details mit Retrovibe.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Saucony Jazz Original Vintage (pink / mint)","https://www.43einhalb.com/p/saucony-jazz-original-vintage-pink-mint-361030","https://43einhalb.com/media/222695/w/616/h/370/n/saucony-woman-s60368-125-jazz-originial-vintage-1.jpg","Atacama (olive / schwarz)","https://www.43einhalb.com/p/birkenstock-atacama-olive-schwarz-400724","Birkenstock","https://www.43einhalb.com/p/birkenstock-atacama-olive-schwarz-400724","»At Saucony, we exist for runners.«
Unter diesem Leitsatz kreiert die Marke Saucony hochwertige Produkte, die auch perfekt zum alltäglichen Streetstyle passen. Durch die, an Läufer angepasste Technologie und Designs sind die Saucony-Sneaker nicht nur sehr modisch, sondern auch unglaublich bequem.
Der Jazz Vintage ist ein Ausdruck von Saucony’s Freude an Retro-Runnern! Mit den Original-Merkmalen der klassischen Silhouette kommt der Sneaker mit einem zeitlosen Stil, der fast zu jedem Outfit passt. Das Upper aus Mesh, Nylon und Suede sitzt auf einer EVA Zwischensohle, auf der ihr auf Marshmellows lauft - damit meinen wir super weich nicht super klebirg!
Der Saucony Jazz Original Vintage hat die Zeiten überdauert und sich einen festen Platz als Klassiker in der Sneaker-Welt gesichert.
Hier kommt der Saucony WMNS Jazz Original Vintage in einem Coral-farbenen Colorway daher. Die Türkisen Details, sowie die Schwarze Outsole runden den Look perfekt ab.","https://43einhalb.com/media/46324/w/240/h/158/n/46324.jpg","https://www.43einhalb.com/marken/saucony"
"New Balance M670NNG - Made in England ""670 OG Pack""","https://www.43einhalb.com/p/new-balance-m670nng-made-in-england-670-og-pack-357287","https://43einhalb.com/media/229224/w/616/h/370/n/nb-781021-60-10-m670nng-1.jpg","Cloudswift (blau / weiß)","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","On","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","Wir haben Grund zu Freude, denn New Balance bringt den klassischen 670er wieder auf den Markt – und sogar originalgetreu wie er in den 80er Jahren als »Made in Ireland« war!
Der neue M670NNG MADE UK bleibt mit seinem Farbdesign dem Vermächtnis treu - die klassische Silhouette zeigt sich mit einem goldenen N über einem edlen dunkelblauen Upper aus Schweinsleder und Mesh. Der Sneaker verfügt außerdem über eine Original Vibram®-Außensohle, während eine C-CAP Mittelsohlendämpfung für langanhaltende Unterstützung sorgt.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"Vans Epoch LX (Suede)","https://www.43einhalb.com/p/vans-epoch-lx-suede-397230","https://43einhalb.com/media/225189/w/616/h/370/n/vans-vn0a4u12nqc1-og-epoch-lx-1-kopie.jpg","Adilette (schwarz / weiß)","https://www.43einhalb.com/p/adidas-adilette-schwarz-weiss-95457","adidas","https://www.43einhalb.com/p/adidas-adilette-schwarz-weiss-95457","Der Vans Epoche kam 1994 auf den Markt und wurde leider schnell wieder vergessen. Doch zum Glück wurde dieses Modell in den letzten Jahren wieder zu neuem Leben erweckt. Hier kommt der Vans Epoch Sport LX mit einem blau-grauen Upper und dem besonderen »V« Logo-Stripe in Weiß sowie der bewährten Waffel-Gummilaufsohle, die wir auch von Klassikern wie zum Beispiel dem SK8-Hi kennen.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"adidas Lowertree (schwarz / pink)","https://www.43einhalb.com/p/adidas-lowertree-schwarz-pink-366666","https://43einhalb.com/media/225105/w/616/h/370/n/adidas-ef4464-lowertree-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","Dieser Schuh ist vom adidas Marathon inspiriert und lässt den Running-Style der 90er wieder aufleben. Er ist aus atmungsaktivem Mesh mit Overlays aus Synthetik Wildleder, hat eine zweifarbige Zwischensohle, die für ordentlich Retro-Charm sorgen. Außerdem garantiert die dämpfende EVA-Zwischensohle den ganzen Tag über Komfort.
Hier kommt der adidas Lowertree mit einem schwarzenUpper und pinken Details daher.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"HOKA ONE ONE Elevon 2 (cyan / blau)","https://www.43einhalb.com/p/hoka-one-one-elevon-2-cyan-blau-365039","https://43einhalb.com/media/226274/w/616/h/370/n/hoka-one-one-1106478-ascs-elevon-2-1-kopie.jpg","M Clifton 7 (dunkelblau / grün)","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","HOKA ONE ONE","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","2009 setzten sich Nicolas Mermoud and Jean-Luc Dirac ein Ziel: einen Laufschuh zu entwickeln, der den anspruchsvollen Trails in den Alpen, Pyrenäen und Dolomiten gewachsen ist. Um dieses Ziel zu erreichen gründeten die beiden ehemaligen Salomon Mitarbeiter Hoka One One (ausgesprochen: O-Nay O-Nay). Dieses Ziel wurde bereits in den ersten Jahren erreicht und Hoka One One eroberte die Welt des Sports im Sturm.
Hoka One One ist dafür bekannt, immer weiter daran zu arbeiten ihre Produkte zu verbessern - so auch beim Elevon 2! Der Sneaker bietet mehr Halt am Mittel- und Vorderfuß und wurde für eine individuelle Passform mit asymmetrischen innenliegenden Stütz-Wings ausgestattet. Neu sind auch die weichere Dämpfung, die für Komfort beim Hineinschlüpfen sorgt, und die längere Fersenpartie für geschmeidigeres Abrollen. Der Hoka One One Elevon 2 ist ein reaktionsfähiger und gedämpfter Schuh, in dem du das Tempo auf der Laufbahn erhöhen oder es zum Erholen beim Spaziergang durch die City langsam angehen kannst.","https://43einhalb.com/media/218277/w/240/h/158/n/218277.jpg","https://www.43einhalb.com/marken/hoka-one-one"
"New Balance WL996COM (blau / gelb)","https://www.43einhalb.com/p/new-balance-wl996com-blau-gelb-348565","https://43einhalb.com/media/225279/w/616/h/370/n/nb-woman-774701-50-5-wl996com-1.jpg","M Clifton 7 (dunkelblau / grün)","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","HOKA ONE ONE","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","Der 996 gehört seit seiner Erstveröffentlichung 1987 zu den Ikonen im New Balance Sortiment. Er war der allererste Running-Schuh, der die 100$-Preis-Marke knackte. Und das nicht ohne Grund. Seine Revlite-Sohleneinheit, seine Gummi-Außensohle und der Suede-Upper begeisterten Läufern und Athleten rund um den Globus.
Jetzt ist er in der Original-Silhouette wieder da und wir sind hin und weg. Dunkelblau Suede kombiniert mit einheitlichem Stitching und Rosa Details, die Lasche aus Leder mit gewobenem Label, reflektierendes 3M »N« auf der Seite und ein Shape, der noch genauso herrlich ist wie damals. Das ist der Stoff aus dem Retro-Träume gemacht werden!
Weitere 996er Modelle findest du in unserer New Balance 996er Übersicht.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
