"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"Saucony Jazz 4000 (weiß / grau / rot)","https://www.43einhalb.com/p/saucony-jazz-4000-weiss-grau-rot-391500","https://43einhalb.com/media/234998/w/616/h/370/n/saucony-s70487-4-jazz-4000-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","»We’re in the shoe business, not in the show business«
Mit diesem Slogan präsentierte Saucony 1993 zum ersten Mal den Jazz 4000. Der Runner ist das fünfte Modell aus der erfolgreichen Jazz-Serie und zählt damit zu den absoluten Saucony OGs!
Bei der Entwicklung des Jazz 4000 hatte der US-Amerikanische Sportartikelhersteller nur ein Ziel: einen ultrabequemen Runner zu kreieren, der den Ansprüchen der Läufer aller Niveaus gerecht wird. Eine echte Herausforderung, die Saucony jedoch mit Bravur meisterte. Damals wurde der Runner sogar von einer Fachzeitschrift mit der »Goldmedaille« für Dämpfung, Stabilität und Komfort ausgezeichnet.
Jetzt bringt Saucony den Jazz 4000 zurück auf die Straße! Damals wie heute kommt der Runner mit einer EVA-Mittelsohle, der durch die XT-600-Außensohle die nötige Stabilität und optimaler Grip verliehen wird. Das besondere an der Außensohle ist die Form: Die dreieckigen »Stollen« bieten nicht nur einen hervorragenden Halt, sondern auch zusätzliche Dämpfung. Auch das Upper steht der Sohle in Sachen Komfort nichts nach. Das atmungsaktive Mesh bekommt durch edle Suede Overlays die nötige Stabilität, während der Stytherm-Heel-Counter die Ferse zusätzlich stützt. Die reflektierenden 3M Details runden den Look perfekt ab!
Mit seinen auffälligen Details legt der Saucony Jazz 4000 ein gelungenes Retro-Comeback hin!","https://43einhalb.com/media/46324/w/240/h/158/n/46324.jpg","https://www.43einhalb.com/marken/saucony"
"Vans ComfyCush Old Skool (weiß / bunt)","https://www.43einhalb.com/p/vans-comfycush-old-skool-weiss-bunt-399005","https://43einhalb.com/media/236851/w/616/h/370/n/vans-woman-vn0a3wma01y1-comfycush-old-skool-1.jpg","WL574ANA (schwarz / grau / leo)","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","New Balance","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","»Keep it comfy!«
Mit der »ComfyCush«-Technologie verleiht Vans seinen klassischen Silhouetten - so auch dem Old Skool Modell - einen komplett neuen Tragekomfort. Der Schuh bekommt einen einzigartigen Fit und man hat das Gefühl wie auf einer Wolke zu laufen. Die Rubber-Outsole in Verbindung mit der neuen »ComfyCush«-Konstruktion bietet die bestmögliche Kombination aus Komfort, Grip und klassischem Style.
Doch was ist genau der Unterschied zum klassischen Vans Old Skool?
Der Innenbereich des neuen Vans ComfyCush Old Skool wurde aus einem Stück konstruiert und sorgt so für einen verbesserten Sitz. Ein Anti-Feuchtigkeits-Innenfutter und zusätzliche Senkfußeinlagen wurden außerdem verbaut. Neu ist auch die Verbindung der Zunge mit der Innensohle - das sorgt für verbesserten Fit & Feel! Und zu guter Letzt gibt's den neuen Vans »ComfyCush« Schaum in den Sohle. Mehr Komfort geht kaum!
Bei dem neuen Vans ComfyCush Old Skool ist auch optisch einiges los. Ein starker Farb- und Mustermix macht die klassische Vans Silhouette zum außergewöhnlichen Hingucker.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"adidas Sambarose W (weiß / rosa)","https://www.43einhalb.com/p/adidas-sambarose-w-weiss-rosa-432630","https://43einhalb.com/media/241587/w/616/h/370/n/adidas-women-fx8103-sambarose-w-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Ob klobige Dad Shoes oder futuristische Deconstructed-Designs – Sneaker zählen zum festen Bestandteil der Streetwear-Szene und sorgen hier regelmäßigen mit neuen Trends und mutigen Looks für ordentlich Aufsehen und coole Styles. Doch dass Sneaker nicht nur zur lässigen Boyfriend-Jeans oder zum Jogger ziemlich gut aussehen können, wissen wir Girls nicht erst seit heute. Eine unserer absoluten Lieblingsilhouetten für feminine Looks ist auf jeden Fall der adidas Sambarose!
Als moderne Variante der klassischen Samba-Silhouette darf der adidas Sambarose in in keinem Mädelsschuhschrankl fehlen. Dank einer 3cm dicken Plateausohle verwandelt das zeitgemäße Remake die ehemalige Fußball-Silhouette in einen femininen Style, der schon einige Frauenherzen zum Schmelzen gebracht hat. Hier zeigt sich der Sambarose in einem cleanen, weißen Upper und mit wunderschönen Details in Rosa, Lila dun Gelb.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike ACG Air Deschutz (schwarz / bunt)","https://www.43einhalb.com/p/nike-acg-air-deschutz-schwarz-bunt-442694","https://43einhalb.com/media/243848/w/616/h/370/n/nike-ct3303-400-acg-air-deschutz-1-kopie.jpg","ACG Air Deschutz (schwarz / bunt)","","Nike","","Releasedate: 08.08.2020 | Online: 09:00 Uhr.
Passend für den immer näher kommenden Herbst - für uns die Outdoor Saison schlechthin - kommt der neue Nike ACG Drop in unseren Store.
ACG steht für »All-Conditions-Gear« und hält, was es verspricht. Seit dem ersten Drop im Jahr 1989 bleibt sich Nike mit der ACG Serie treu und bringt auch dieses Mal wieder Performance Technologie in die Outdoor-Welt.
Der Nike ACG Deschutz ist eine Sandalette im »all-over« Outdoor-Design. Die Sandale verfügt über eine Gummi-Außensohle, die auch im Gelände ausreichende Traktion garantiert.
Zudem sind die Materialien schnelltrocknend und schmutzabweisend, sprich ob im Wasser oder im Gelände: Diese Sandale macht alles mit!
Abgerundet wird der Look der Nike ACG Deschutz von einem klassischem ACG-Branding auf dem Seitenpart und zwei klassischen Swooshs jeweils am Heel und auf dem vorderen Verschlussriemen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"New Balance MR530FN1 (weiß / lila)","https://www.43einhalb.com/p/new-balance-mr530fn1-weiss-lila-406775","https://43einhalb.com/media/244183/w/616/h/370/n/new-balance-830361-60-3-mr530fn1-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","New Balance bringt einen weiteren Retro-Runner aus den frühen 2000er zurück!
In den letzten Jahren haben sich Silhouetten aus den späten 90ern und frühen ´00ern zu echten Style-Ikonen entwickelt. Kein Wunder also, dass die Brands fleißig in ihren Archiven kramen und einen Knaller nach dem anderen zurückbringen - so auch New Balance.
Der Sneaker ist ein echtes Ausnahme-Modell aus den New Balance Archiven. Untypisch für NB, aber typisch für die späten 90er ist die Kombination aus einem schlanken Upper und einer klobigen Sohle. Das Upper kommt in weißem Mesh mit Overlays aus Textil und Leder, die die Linien der Silhouette gekonnt unterstreichen.Ein besonderen Blickfang liefernd die strahlenden Details in Lila und Türkis Die weiße ABZORB Zwischensohle wird durch die schwarze Außensohle perfekt abgerundet, während die New Balance Brandings auf der Zunge und den Seiten den Look komplettieren.
Mit dem 530 schafft es New Balance wieder einmal einen echten Vintage-Runner mit einer modernen, lässigen Ästhetik auszustatten.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"adidas x Parley Ultraboost DNA Uncaged (schwarz)","https://www.43einhalb.com/p/adidas-x-parley-ultraboost-dna-uncaged-schwarz-370172","https://43einhalb.com/media/240584/w/616/h/370/n/adidas-eh1184-ultraboost-dna-parley-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","Ein Sneaker, der mit seinem einzigartigem Design beeindruckt und gleichzeitig nur aus recycelten Materialien besteht.
adidas bringt zusammen mit Parley for the Oceans einen Ultraboost an den Start, der ausschließlich aus recyceltem Plastik besteht, das an abgelegenen Stränden, Inseln und anderen Küstenregionen gesammelt wurde. Aus dem Müll wurde funktionales Polyester-Garn hergestellt und zu einem vollwertigen Schuh verarbeitet.
Der adidas x Parley Ultraboost DNA Uncaged hat hier ein schwarzes Primeknit Upper mit grünen Details und begeistert somit nicht nur mit der umweltfreundlichen Herstellung und Bequemlichkeit, sondern auch mit einem Eye-Catching Design.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"adidas Retroset (blau / weiß)","https://www.43einhalb.com/p/adidas-retroset-blau-weiss-431518","https://43einhalb.com/media/243917/w/616/h/370/n/adidas-fw3342-retroset-1.jpg","Retroset (blau / weiß)","","adidas","","Mit dem Retroset bringt uns adidas die Neuinterpretation einer klassischen Laufschuh-Silhouette aus den 80ern. Mit seinem sportlichen Running-Look und dem leichten Mesh-Upper bringt er den Spirit von damals auf die Straßen von heute und sorgt damit für einen vintage Running-Vibe.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"adidas Retroset (bunt)","https://www.43einhalb.com/p/adidas-retroset-bunt-431796","https://43einhalb.com/media/244131/w/616/h/370/n/adidas-fw4780-retroset-1.jpg","Retroset (bunt)","","adidas","","","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Puma Oslo-City Premium (weiß / gelb)","https://www.43einhalb.com/p/puma-oslo-city-premium-weiss-gelb-434746","https://43einhalb.com/media/243363/w/616/h/370/n/puma-374800-01-oslo-city-prm-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 01.08.2020 | Online: 00:01 Uhr.","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma"
"adidas Continental 80 W (weiß / bunt)","https://www.43einhalb.com/p/adidas-continental-80-w-weiss-bunt-431082","https://43einhalb.com/media/240987/w/616/h/370/n/adidas-woman-fw2534-continental-80-w-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Seit seinem Comeback vor ein paar Jahren überzeugt der adidas Continental 80 als klassische Lifestyle-Silhouette nicht nur die Vintage-Fans unter uns!
Damals wie heute punktet der Continental mit einem Leder-Upper, French Terry Lining und einer Zusammengesetzen Cupsole, die mit EVA-Einsätzen für ein bequemes Tragegefühl sorgt. Der perfekte Casual Sneaker für Deinen Alltag.
Wir sind bereit für die volle Portion 80er Flair und freuen uns, Euch den adidas Continental 80 hier bei uns im Onlineshop präsentieren zu dürfen!
Hier kommt der adidas Continental 80 in einem echten Sommerlook! Das weiße Upper aus Leder wird durch die bunten Details zum absoluten Hingucker!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike Air Trainer 3 ""USA""","https://www.43einhalb.com/p/nike-air-trainer-3-usa-415536","https://43einhalb.com/media/243196/w/616/h/370/n/nike-cn0923-400-nike-air-trainer-3-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike bringt endlich einen neuen Colorway der 1987 von Tinker Hatfield designten Ikone an den Start. Dieses mal erscheint dieser absolute Klassiker in den Farben der amerikanischen Flagge und sorgt damit für einen echten Hingucker. Das Upper ist hauptsächlich in weißen perforierten Glattleder gehalten und wird durch mehrere navy-blaue Details unter anderem auf dem Mudguard umrahmt. Der Swoosh setzt sich hier ebenso wie das Zungenlabel und das Branding auf dem Strap zusätzlich farblich in rot ab.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Reebok Instapump Fury ""Pride""","https://www.43einhalb.com/p/reebok-instapump-fury-pride-436762","https://43einhalb.com/media/237155/w/616/h/370/n/reebok-fx4775-instapump-fury-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","»All Types of Love«! - Mit diesem Statement bringt Reebok eine farbenfrohe Version des Instapump Fury an den Start.
Als klassischer Runner sorgt der Instapump Fury seit seinem Release 1994 mit seinem innovativen Design immer wieder für Aufsehen in der Sneaker-Szene. Dabei ist die außergewöhnliche Silhouette vor allem für ihr Cut-Out-Upper, dem offensiven Design und der revolutionären »Pump«-Technologie bekannt, die anstatt Schnürsenkel eine Luftpumpe verwendet und somit für eine perfekte, individuelle Passform sorgt.
Zu Ehren des diesjährigen »Pride Month« geht Reebok mit der farbenfrohen »All Types of Love«-Kollektion an den Start. Als wahre Reebok-Ikone darf der Instapump Fury auf gar keinen Fall fehlen. So überzeugt der Reebok Instapump Fury »Pride« mit einem bunten Nylon-Upper, der typischen Pump-Technologie sowie einem »All Types of Love«-Label auf der Zunge.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"New Balance MS327SFA (grün / grau / orange)","https://www.43einhalb.com/p/new-balance-ms327sfa-gruen-grau-orange-407067","https://43einhalb.com/media/243433/w/616/h/370/n/nb-822171-60-6-ms327sfa-1-kopie.jpg","Atacama (olive / schwarz)","https://www.43einhalb.com/p/birkenstock-atacama-olive-schwarz-400724","Birkenstock","https://www.43einhalb.com/p/birkenstock-atacama-olive-schwarz-400724","New Balance ist zurück mit einem weiteren neuen Colorway des beliebten 327er! Mit der klar von Archiv-Stücken aus den 70er Jahren inspirierten Running-Silhouette, bei der sich die Outsole am Heel hochzieht, liefert New Balance dieses Jahr mit dem 327er eine echte Trendsilhouette, die durch ein großes, nahtloses Branding mit dem klassischen »N« vervollständig wird.
Der frische und knallige Colorway kommt hier mit grauen und orangenen Suede Overlays, die in Kombination mit dem grünen Mesh Upper für einen echten Hingucker sorgen. Abgerundet wird die neue Silhouette durch eine Gum-Outsole, die bei Sneaker-Liebhabern die Herzen höher schlagen lässt.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"Vans Super ComfyCush Old Skool LX (schwarz)","https://www.43einhalb.com/p/vans-super-comfycush-old-skool-lx-schwarz-427412","https://43einhalb.com/media/253346/w/616/h/370/n/vans-wmns-vn0a4u1e26f1-super-comfycush-o-1-kopie.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","Prime Asia Dream On/Carbi-Pel 6/181/Pig Skin Lining - Upper Material Leather 100%; Upper Material Textile 0%; Upper Material Rubber Plastic 0%; - Leather","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"Reebok Instapump Fury ""Pride""","https://www.43einhalb.com/p/reebok-instapump-fury-pride-436762","","","","","","","",""
"New Balance MS327SFA (grün / grau / orange)","https://www.43einhalb.com/p/new-balance-ms327sfa-gruen-grau-orange-407067","","","","","","","",""
"Vans Super ComfyCush Old Skool LX (schwarz)","https://www.43einhalb.com/p/vans-super-comfycush-old-skool-lx-schwarz-427412","","","","","","","",""
"Puma Oslo-City Luxe (weiß / grau)","https://www.43einhalb.com/p/puma-oslo-city-luxe-weiss-grau-434706","https://43einhalb.com/media/240110/w/616/h/370/n/puma-374086-01-oslo-city-luxe-white-gray-violet-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma"
"Vans Style 36 ""Retro Sport"" (weiß / pink)","https://www.43einhalb.com/p/vans-style-36-retro-sport-weiss-pink-400163","https://43einhalb.com/media/236846/w/616/h/370/n/vans-woman-vn0a3dz3xgg1-style-36-retro-sport-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Der Vans Style 36 ist ein Low-Top-Silhouette, die dank des legendären Seitenstreifens absoluten Kultstatus unter den Vans-Klassikern erreichen konnte. Die verstärkte Zehenkappe sowie der gepolsterte Schaftrand schützen vor Abnutzung und sorgen für zusätzlichen Komfort.
Hier kommt der Vans Style 36 »Retro Sport« mit einem weißen Upper daher. Die Pinken Suede Overlays und der Neongrüne Seitenstreife verleihen der coolen Skate-Silhouette angesagten Retro-Charme.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"Nike ACG Air Nasu (braun / dunkelblau)","https://www.43einhalb.com/p/nike-acg-air-nasu-braun-dunkelblau-442726","https://43einhalb.com/media/252057/w/616/h/370/n/nike-cv1779-400-acg-air-nasu-1-kopie.jpg","ACG Air Nasu (braun / dunkelblau)","","Nike","","Releasedate: 08.08.2020 | Online: 09:00 Uhr.
Passend für den immer näher kommenden Herbst - für uns die Outdoor Saison schlechthin - kommt der neue Nike ACG Drop in unseren Store.
ACG steht für »All-Conditions-Gear« und hält, was es verspricht. Seit dem ersten Drop im Jahr 1989 bleibt sich Nike mit der ACG Serie treu und bringt auch dieses Mal wieder Performance Technologie in die Outdoor-Welt.
Der neue Nike ACG Air Nasu wurde der gleichnamigen japanischen Stadt Nash inspiriert, die vor allem für ihre schönen Trails bekannt ist. Der Air Nasu dieses ACG Drops vereint das beste aus vielen verschiedenen bekannten ACG Schuhen. Durch das verschweißte Upper wird die Atmungsaktivität gewährleistet und die Sohle sorgt für die optimale Traktion bei euren Outdoor-Erlebnissen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
