"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"Nike Air Force 1 Shadow SE ""Solar Flare""","https://www.43einhalb.com/p/nike-air-force-1-shadow-se-solar-flare-449058","https://43einhalb.com/media/252085/w/616/h/370/n/nike-woman-ct1985-700-af1-shadow-se-1.jpg","","","","","€ 119,95","Releasedate: 11.11.2020 | Online: 09:00 Uhr.
Der Nike Air Force 1 ist eine Universalsprache. Er ist einer der wenigen Schuhe, die auf der ganzen Welt getragen werden!
Im Jahre 1982 wurde der Air Force 1 erstmals auf den Markt gebracht. Es ist der Nike-Sneaker, der wohl den höchsten Wiedererkennungswert überhaupt genießt, nicht zuletzt weil er in der HipHop-Szene über Jahrzehnte gefeiert wurde wie kein anderer Sneaker. Auch aus technischer Sicht muss sich dieser Klassiker nicht verstecken: Der Air Force 1 kommt mit einem durchgehenden Air-Element für leichte Dämpfung und angenehmes Tragegefühl. Zudem sorgt die Gummi-Außensohle für den nötigen Grip.
Hier zeigt sich der Nike Air Force 1 mal von seiner verspielteren Seite. Er kommt mit einem mehrlagigen Upper, mit doppeltem Branding und einer extragroßen Mittelsohle daher. Zusätzlich hat der Nike WMNS Air Force 1 Shadow zwei Ösen, zwei Mudguards und zwei Laschen auf der Rückseite. Der farbenfrohe multicolor Colorway sorgt hier für einen freshen, auffälligen Look.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas ZX 1000 C ""RETRO""","https://www.43einhalb.com/p/adidas-zx-1000-c-retro-444280","https://43einhalb.com/media/243635/w/616/h/370/n/adidas-fw1485-zx-1000-c-1.jpg","","","","","€ 99,95","Releasedate: 07.08.2020 | Online: 00:01 Uhr.
Mit der Einführung der Torsion Technologie und der ZX-Serie stellte adidas Originals den Running-Markt komplett auf den Kopf. Ausschlaggebender Erfolgsfaktor war dabei die Erfindung der Torsion Bar (oder auch Torsion Knochen), mit deren Hilfe adidas unterschiedliche Schuhe für unterschiedliche Bedürfnisse der Läufer herstellen konnte. So konnten Probleme wie Pronation und Supination schon in der Sohle angegangen werden.
Mit dem ZX 1000C, bei dem das »C« für Cushion, also in Deutsch für Dämpfung steht, kommt jetzt eine echte Legende in unsere Regale! Ursprünglich gedacht war die Running-Silhouette für Läufer, die den höchsten Anspruch an die Dämpfung im Sohlensystem stellten.
Für die vielen ZX Liebhabern unter uns ist dieser Schuh ein echtes Must-Have, da dieser Sneaker den Startschuss für die bekannte und äußerst beliebte vierstellige ZX Serie setzte. Natürlich kommt der ZX 1000 C in den Originalfarben, also in beige und blau zurück, auch der »Torsion Knochen« kommt wie beim OG Modell in einem gelben Farbton. Um den »Vintage Running Vibe« zu vervollständigen, wurde die Sohle in einem leicht oxidierten Farbton gehalten.
Zwei Jahrzehnte nach dem erstmaligen Release dieses Klassikers läutet adidas Originals mit diesem Re-Release den Start für das »A-ZX Programm« ein.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"adidas Yeezy Boost 350 V2 ""Zyon""","https://www.43einhalb.com/p/adidas-yeezy-boost-350-v2-zyon-436868","","","","","","","","",""
"adidas Yeezy BOOST 350 V2 ""Desert Sage""","https://www.43einhalb.com/p/adidas-yeezy-boost-350-v2-desert-sage-400572","https://43einhalb.com/media/230203/w/616/h/370/n/yeezy_boost_350_v2_desert_sage_left_social_fb_2500x1878.jpg","","","","","€ 219,95","Um den Yeezy Boost 350 V2 »Desert Sage« online kaufen zu können:
Wähle Deine Wunschgröße aus und klicke auf den blauen Button daneben und merke Dich vor.
Alle Kunden, die sich hier vorgemerkt haben, bekommen zeitgleich am Samstag, den 14. März 2020, um 8 Uhr morgens einen Link mit einem Passwort zum adidas Yeezy Boost 350 V2 »Desert Sage« zugeschickt.
Der adidas Yeezy Boost 350 V2 »Desert Sage« kann nur über diesen Link und mit Passwort gekauft werden.
Dann heißt es schnell sein. First come - first served.
Die Email bedeutet keine automatische Kaufgarantie.
Nur ein Paar pro Kunde.
Einsendeschluss: 13.03.2020, 12 Uhr.
Zufällige Menge Instore 14.03.2020 - Frankfurt 11:00 Uhr & Fulda 12:00 Uhr.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike Air Max 1 ""City Pack - Amsterdam""","https://www.43einhalb.com/p/nike-air-max-1-city-pack-amsterdam-385876","https://43einhalb.com/media/230195/w/616/h/370/n/nike-cv1638-200-air-max-1-1-kopie.jpg","","","","","€ 159,95","RAFFLE CLOSED
Zum Release des Nike Air Max 1 Amsterdam »City Pack« veranstalten wir ein Raffle für die Kaufberechtigung!
Teilnahmeschluss ist der 18. März 2020 um 12:00 Uhr.
Ob du die Kaufberechtigung gewonnen hast oder nicht, erfährst du von uns per Mail.
Wir bitten dich davon abzusehen, bei unserem »Customer Service« anzurufen.
Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
Alle Angabe im Raffle-Formular müssen korrekt ausgefüllt sein. Im Nachgang kannst du deine Angaben im Formular nicht mehr ändern.
Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und der Schuh geht an einen anderen Teilnehmer.
Mehrfachteilnahme ist ausgeschlossen.
Nur ein Paar pro Kunde.
Der Swoosh bringt ein neues Air Max 1 »City Pack« auf den Markt, das sowohl »London« als auch »Amsterdam« feiert!
Der Air Max 1 »Amsterdam« ist eine Hommage an die sogenannte »Stadt der Sünde« und besticht mit seinen einerseits offensichtlichen und andererseits diskreten Design-Details. Inspiriert vom Goldenen Zeitalter, das die Stadt Amsterdam wie keine andere Epoche prägte, wurde dieser Schuh aus hochwertigen, haptischen Materialien wie Suede, Nubuk und schwerem gewalktem Leder hergestellt.
Die braunen und roten Farbakzente erinnern an die vielen Backsteingebäude und Kieswege der Stadt, die auch durch die verschiedenen Strukturen der Materialien widergespiegelt werden. Das grüne Highlight im Swoosh ist den Tür- und Fensterrahmen der traditionellen Grachtenhäuser nachempfunden. Und natürlich wäre das Design ohne eine Karte der Kanäle und das berühmten XXX-Wappen, das sich als Stickerei auf der Ferse beziehungsweise dem Seiteneinsatz befinden, nicht komplett!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Max 1 ""City Pack - London""","https://www.43einhalb.com/p/nike-air-max-1-city-pack-london-385922","https://43einhalb.com/media/230184/w/616/h/370/n/nike-cv1639-001-air-max-1-1.jpg","","","","","€ 159,95","RAFFLE CLOSED
Zum Release des Nike Air Max 1 London »City Pack« veranstalten wir ein Raffle für die Kaufberechtigung!
Teilnahmeschluss ist der 18. März 2020 um 12:00 Uhr.
Ob du die Kaufberechtigung gewonnen hast oder nicht, erfährst du von uns per Mail.
Wir bitten dich davon abzusehen, bei unserem »Customer Service« anzurufen.
Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
Alle Angabe im Raffle-Formular müssen korrekt ausgefüllt sein. Im Nachgang kannst du deine Angaben im Formular nicht mehr ändern.
Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und der Schuh geht an einen anderen Teilnehmer.
Mehrfachteilnahme ist ausgeschlossen.
Nur ein Paar pro Kunde.
Der Swoosh bringt ein neues Air Max 1 »City Pack« auf den Markt, das sowohl »London« als auch »Amsterdam« feiert!
Der Air Max 1 »London« wurde vom Straßenbild und dem täglichen Trubel der Stadt inspiriert. Verschiedene Grautöne und eine Kombination aus texturierten Materialien – wie Leder im Used-Look, angerautes Suede und Kord – spiegeln die Vielfältigkeit aus Beton- und Steinkonstruktionen wider, die Englands Hauptstadt ausmachen.
Diese Neuerscheinung zollt der Londoner Leidenschaft für die Originalelemente des Air Max 1 Tribut und wurde am Upper, am Kragen und an der Zunge mit dem originalen Mesh ausgestattet. Abgerundet wird der Look durch die »Themse«, die sich an der Ferse rund um das aufgestickte 3D-Logo entlang schlängelt!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Max 1 ""DNA CH.1 Pack""","https://www.43einhalb.com/p/nike-air-max-1-dna-ch1-pack-400534","https://43einhalb.com/media/229294/w/616/h/370/n/nike-ar3863-101-air-max-1-dna-ch1-1.jpg","","","","","€ 134,95","Releasedate: 13.03.2020 | Online: 09:00 Uhr | Instore: Frankfurt & Fulda.
Der Air Max 1 erschien vier Jahre vor dem Air Huarache, aber die beiden Silhouetten werden durch ihre gemeinsame Tradition für immer miteinander verbunden sein. Beide Designs entstammen der Feder von Legende Tinker Hatfield. Beide Designs hoben sich in ihren Erscheinungsjahren beispiellos von der Masse ab. Und beide Designs zählen auch Jahrzehnte nach ihrem Debut noch zu den beliebtesten Modellen.
Dieses Pack verleiht den beiden Legenden einen ganz neuen Twist. Die Designs schreiben die Geschichte durch ihre auffälligen Farbpaletten neu: der Air Max 1 ""Purple Punch"" huldigt dem ""Have you hugged your feet today"" Air Huarache. Zusätzlich zu den klassischen Features wurde der AM1 mit einer Neoprenzunge ausgestattet. Die Story und Ausführung gefällt uns sehr gut und ist schon jetzt eines der Highlights unseres Month of Air 2020 und natürlich darf der Original Huarache Spot aus 1992 mit Michael Johnson nicht fehlen :)","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas Yeezy Boost 350 V2 ""Tail Light""","https://www.43einhalb.com/p/adidas-yeezy-boost-350-v2-tail-light-397586","","","","","","","","",""
"adidas Yeezy Boost 350 V2 ”Yecheil""","https://www.43einhalb.com/p/adidas-yeezy-boost-350-v2-yecheil-372540","https://43einhalb.com/media/218895/w/616/h/370/n/yeezy_boost_350_v2_yecheil_left_fw5190.jpg","","","","","€ 219,95","Releasedate: 20.12.2019 | Online: 08:00 Uhr
Die Hysterie rund um die limitierten adidas Sneaker, designed by Kanye West, lässt noch lange nicht nach. Am 20. Dezember findet der nächste Release statt und adidas Orignals bringt erneut den Yeezy Boost 350v2.
Der Yeezy Boost 350 ist das zweite Modell, das adidas Originals gemeinsam mit Kanye West entwickelt hat. Der streng limitierte Sneaker wurde besonders liebevoll aus schönen, aber simplen Materialien designt. Dabei wurde hochwertiges Primeknit und die BOOST-Technologie, die sich über die gesamte Mittelsohle erstreckt, kombiniert. Die deutliche Anlehnung an Mokassins gilt schon jetzt als wegweisend für den zukünftigen Style der Sneakerszene.
Diesmal kommt der wohl begehrteste Sneaker überhaupt in einem weiß-grauen Colorway. Wir freuen uns sehr, Euch den neuen Yeezy Boost 350 V2 »Yecheil« bei uns im Shop präsentieren zu dürfen!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"adidas Yeezy Boost 350 V2 ”Yeezreel""","https://www.43einhalb.com/p/adidas-yeezy-boost-350-v2-yeezreel-372584","https://43einhalb.com/media/218780/w/616/h/370/n/yeezy_boost_350_v2_yeezreel_left_fw5191.jpg","","","","","€ 219,95","Releasedate: 14.12.2019 | Online: 08:00 Uhr
Die Hysterie rund um die limitierten adidas Sneaker, designed by Kanye West, lässt noch lange nicht nach. Am 14. Dezember findet der nächste Release statt und adidas Orignals bringt erneut den Yeezy Boost 350v2.
Der Yeezy Boost 350 ist das zweite Modell, das adidas Originals gemeinsam mit Kanye West entwickelt hat. Der streng limitierte Sneaker wurde besonders liebevoll aus schönen, aber simplen Materialien designt. Dabei wurde hochwertiges Primeknit und die BOOST-Technologie, die sich über die gesamte Mittelsohle erstreckt, kombiniert. Die deutliche Anlehnung an Mokassins gilt schon jetzt als wegweisend für den zukünftigen Style der Sneakerszene.
Diesmal kommt der wohl begehrteste Sneaker überhaupt in einem weiß-grauen Colorway. Wir freuen uns sehr, Euch den neuen Yeezy Boost 350 V2 »Yeezreel« bei uns im Shop präsentieren zu dürfen!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike Air Jordan 1 OG ""Bloodline - Meant to Fly""","https://www.43einhalb.com/p/nike-air-jordan-1-og-bloodline-meant-to-fly-349407","https://43einhalb.com/media/217222/w/616/h/370/n/nike-555088-062-air-jordan-1-retro-high-og-1.jpg","","","","","€ 159,95","Releasedate: 29.11.2019 | Online: 09:00 Uhr | Instore: Frankfurt & Fulda | Ein Paar pro Kunde.
Seit seinem spielentscheidenden Treffer, der North Carolina die nationale US-Meisterschaft sicherte, gilt Michael Jordan als Basketball-Ikone. 1985 eroberte er das Spielfeld im legendären Air Jordan I. Jordan revolutionierte die Liga, dominierte seine Gegner und begeisterte seine weltweite Fangemeinde.
»Who said man was not meant to fly?« Dieser bekannte Spruch wurde 1985 in einer Fernsehwerbung für den Air Jordan I gestellt, während MJ in Zeitlupe über den Himmel schwebte. Jetzt finden wir den Spruch auf der Innensohle des Air Jordan I »Bloodline« wieder, der zudem im ikonischen Colorway an den Start geht. Bei dem, von den Chicago Bulls inspirierte Colorway, überwiegen die schwarzen Overlays auf der weißen Base, die vor allem auf der Toebox, der Zunge, den Seiten und der Zwischensohle zum Vorschein kommt. Ein kräftiges Rot umrandet die Overlays, während die roten Schnürsenkel und Außensohle den OG Look vervollständigen.
Ein weiterer Knaller-Release, den der Swoosh noch so kurz vor dem Jahreswechsel an den Start bringt!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Max 90 ""Gator Green""","https://www.43einhalb.com/p/nike-air-max-90-gator-green-335879","https://43einhalb.com/media/216028/w/616/h/370/n/nike-cu0675-300-air-max-90-go-nuts-1.jpg","","","","","€ 159,95","Releasedate: 22.11.2019 | Online: 09:00 Uhr.
Der AM90 ist eine absolute Legende unter Nike's Air-Reihe und überrascht uns doch immer wieder mit starken Releases!
Die sichtbare Air-Unit im Air Max 1 ist Tinker Hatfield’s ganzer Stolz. Kein Wunder also das der Nike-Designer nur wenige Jahre später den AM90 an den Start brachte, dessen Air-Unit nicht nur um einiges größere war als die des 1er AM, sondern zusätzlich durch farbliche Akzente hervorgehoben wurde. Technisch gesehen, entsprach der Air Max 90 jedoch einer ganz anderen Liga. Kreiert als Performance Laufschuh, wurde der AM90 mit einer neuen Mittelsohle aus zwei getrennten Teilen geschaffen. Das machte den Sneaker noch bequemer und garantierte zudem eine höhere Haltbarkeit. Außerdem versah Hatfield den 90er mit seinem Markenzeichen: Dem angeschnittenen Nike »Swoosh«.
In diesem Jahr präsentierte Nike schon so einige krasse CW’s vom AM90, wie den »Mars Landing«, »Viotech«, »Vinyl« oder »Camowabb«. Jetzt setzt der Swoosh noch einen drauf und stattet das Upper mit einem genialen Material-, Muster- und Farbmix aus. Die Toebox und Teile des Lacings wurden mit Ponyhair in Camo-Mustern ausgestattet, während olivgrünes und braunes Leder mit Kroko-Mustern das restliche Upper schmücken. Die restlichen Parts des Lacings und die Nike Air Max Brandings an den Seiten und der Ferse kommen im selben Material wie die Icy-Mittelsohle, die übrigens unser persönliches Highlight ist. Durch das halb-durchsichtige Material schimmert die rote Air-Unit in der kompletten Mittelsohle durch und bildet damit einen genialen Kontrast zum restlichen Upper.
Ihr merkt, wir kommen aus dem Staunen kaum noch raus. In unseren Augen ist der Nike Air Max 90 »Gator Green« aka »Croc Camo« einfach ein absolut gelungener Release und einer unserer Highlights 2019! Jetzt bleibt uns nur noch Euch zu erklären, warum wir dem 90er den Spitznamen »Go Nuts« verpasst haben! Dieser Schuh ist so crazy uns einzigartig, dass er uns an Nikes »Just Go Nuts« Kampagne aus 2008 erinnert. Hier mal ein kleiner Auszug aus der Vintage Ad:
»HERE WE GO AGAIN. Remember all these people that didn't believe the Air Max 90 would NOT become an instant classic. „Yeah they’re nice, but how do you think people will still remember these in… let’s say 5 years…“ It's 2008, how-long have you been waiting for its re-release?«
Ach noch 11 Jahre nach der Veröffntlichung der Kampagne zählt der 90er zu den absoluten Klassikern von Nike! Und mit unserer dritten Runde von »Germany's Most Wanted Sneaker Photographers« bringen wir die ikonische »Just Go Nuts« Kampagne auf die nächste Stufe!
Zu unseren Nike Air Max 90-Modellen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
