"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_brand","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url","Sneaker_title_url","Sneaker_brand_url"
"Vans x Anderson Paak Old Skool (bunt)","https://www.43einhalb.com/p/vans-x-anderson-paak-old-skool-bunt-465601","https://43einhalb.com/media/254944/w/616/h/370/n/vans-vn0a4u3b2n91-ua-old-skool-1.jpg","WL574ANA (schwarz / grau / leo)","New Balance","€ 89,95","Releasedate: 11.12.2020 | Online: 00:01 Uhr.
Die OG Action-Sportmarke Vans ist stolz darauf, den dreimaligen Grammy-Gewinner, Musiker und Produzenten Anderson Paak als ersten globalen Musikbotschafter der Marke bekannt zu geben. Vans und AP teilen die gemeinsame Leidenschaft, den kreativen Ausdruck durch ihre aktive Unterstützung von Kunst und Musik zu fördern. AP ist ein langjähriger Fan der Marke und stets bestrebt, die Gemeinschaft um ihn herum zu beleben, was ihn zur perfekten Ergänzung der Vans-Familie macht. Nachdem er einmal in einem Vans-Einzelhandelsgeschäft in Topanga Canyon, Kalifornien, gearbeitet hatte, tritt AP seitdem live auf der Bühne des House of Vans auf und ist im Teil der bekannten Vans Sidestripe Sessions.
Im Rahmen der Kollaboration präsentiert uns das Duo jetzt die berühmte Old Skool Silhouette, die hier in einem bunten Multicolor-Farbweg aus extrem hochwertigen und groben Suede-Panels daher kommt.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847"
"Nike Air Zoom-Type SE 3M (schwarz / gelb)","https://www.43einhalb.com/p/nike-air-zoom-type-se-3m-schwarz-gelb-452120","https://43einhalb.com/media/255833/w/616/h/370/n/nike-db5459-001-air-zoom-type-se-3m-1.jpg","Cloud ""All Black""","On","€ 159,95","Im Zuge der Zusammenarbeit mit 3M geht Nike nun mit einer brandneuen Lifestyle-Silhouette an den Start. Der Nike Air Zoom Type wurde sehr stark von Nikes‘s größtem Laufwunder, dem Air Zoom Next%, inspiriert und liefert uns so eine Streetstyle-taugliche Abwandlung des revolutionären Performance-Runners für den Alltag. Dank der neuesten Zoom-Dämpfung mit den sichtbaren Zoom Kissen am Vorderfuß, der TPU Mittelsohle, sowie der extra Schaumpolsterung am Hinterfuß bleibt der Zoom Type seiner hochwertigen Runnner-Performance treu. On top gibt‘s den innovativen Look der »N.354«-Kollektion. So kommt der Nike Air Zoom Type SE 3M mit einem bequemen Textil-Upper in schwarz daher, das vor allem dank den sichtbaren Nähten und der reflektierenden Details auf ganzer Linie überzeugt. Optimal abgerundet wird das Ganze durch die strahlend weiße Sohle und dem neongelben Airkissen, die für ein weiteres Highlight sorgt und die komfortablen Vorzüge der neuen Lifestyle-Silhouette sehr gut hervorhebt.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"Puma Suede VTG MIJ Silver (schwarz / silber)","https://www.43einhalb.com/p/puma-suede-vtg-mij-silver-schwarz-silber-444296","https://43einhalb.com/media/255154/w/616/h/370/n/puma-375905-01-suede-vtg-mij-silver-1.jpg","Cloud ""All Black""","On","€ 179,95","Releasedate: 15.12.2020 | Online: 00:01 Uhr.
Wenn es einen Schuh gibt, der für Puma steht wie kein anderer, dann ist es der ohne Frage der Suede! Mit seiner Markteinführung im Jahr 1968 hat Puma eine Legende geschaffen, die ohne Frage niemals in Vergessenheit geraten wird - viel zu groß war und ist bis heute ihr Einfluss auf Sport und Kultur.
Jahrzehnt für Jahrzehnt wurde der Suede von Ikonen aller Generationen getragen: Von Tommie Smiths Protest auf dem Sieger-Podest bei den Olympischen Spielen im Jahr 1968 und Basketball-Spieler Walt »Clyde« Fraziers dominierenden Auftritten in den 70ern, sah man ihn Mitte der 80er auf einmal an den Füßen der B-Boy Crews in New York City!
Jetzt bringt Puma die Kult-Silhouette als exklusive Made-in-Japan Edition zurück! Das super hochwertige schwarze Suede-Upper wird durch eine weiße Sohleneinheit und silberne Brandings in Szene gesetzt, und sowohl die Qualität als auch die Materialien machen den Klassiker hier zu einem echten Highlight!","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"Puma Suede VTG MIJ Silver (grün / silber)","https://www.43einhalb.com/p/puma-suede-vtg-mij-silver-gruen-silber-444320","https://43einhalb.com/media/255155/w/616/h/370/n/puma-375905-02-suede-vtg-mij-silver-1.jpg","Atacama (olive / schwarz)","Birkenstock","€ 179,95","Releasedate: 15.12.2020 | Online: 00:01 Uhr.
Wenn es einen Schuh gibt, der für Puma steht wie kein anderer, dann ist es der ohne Frage der Suede! Mit seiner Markteinführung im Jahr 1968 hat Puma eine Legende geschaffen, die ohne Frage niemals in Vergessenheit geraten wird - viel zu groß war und ist bis heute ihr Einfluss auf Sport und Kultur.
Jahrzehnt für Jahrzehnt wurde der Suede von Ikonen aller Generationen getragen: Von Tommie Smiths Protest auf dem Sieger-Podest bei den Olympischen Spielen im Jahr 1968 und Basketball-Spieler Walt »Clyde« Fraziers dominierenden Auftritten in den 70ern, sah man ihn Mitte der 80er auf einmal an den Füßen der B-Boy Crews in New York City!
Jetzt bringt Puma die Kult-Silhouette als exklusive Made-in-Japan Edition zurück! Das super hochwertige grüne Suede-Upper wird durch eine weiße Sohleneinheit und silberne Brandings in Szene gesetzt, und sowohl die Qualität als auch die Materialien machen den Klassiker hier zu einem echten Highlight!","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma","https://www.43einhalb.com/p/birkenstock-atacama-olive-schwarz-400724","https://www.43einhalb.com/p/birkenstock-atacama-olive-schwarz-400724"
"New Balance PROCTCMB (weiß)","https://www.43einhalb.com/p/new-balance-proctcmb-weiss-408643","https://43einhalb.com/media/255511/w/616/h/370/n/nb-817081-60-3-proctcmb-1-kopie.jpg","Force 1 TD (weiß)","Nike","€ 99,95","","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"Nike Air Max 270 Vistascape (beige / braun / bunt)","https://www.43einhalb.com/p/nike-air-max-270-vistascape-beige-braun-bunt-448336","https://43einhalb.com/media/254215/w/616/h/370/n/nike-cq7740-100-air-max-270-vistascape-1.jpg","V-10 - B-MESH (beige / weiß)","VEJA","€ 169,95","Mit dem neuen Air Max 270 Vistascape präsentiert uns Nike Sportswear endlich die nächste Lifestyle-Silhouette, die mit der bequemen 270er Air Bubble daher kommt. Das Upper des Schuhs besteht aus einem robusten Rip-Stop Upper verfügt über zahlreiche aufgesetzte Details, die den funktionalen Look des Runners zusätzlich unterstreichen. Doch das war’s noch nicht, denn der Air Max 270 Vistascape nutzt außerdem die innovative React-Technologie im Vorderfuß-Bereich!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484"
"Autry Medalist W (weiß / pink)","https://www.43einhalb.com/p/autry-medalist-w-weiss-pink-460895","https://43einhalb.com/media/248491/w/616/h/370/n/autry-aulwll16-1.jpg","V-10 - B-MESH (beige / weiß)","VEJA","€ 139,95","BITTE BEACHTEN: Uns ist aufgefallen, dass der Medalist von Autry eine halbe bis ganze Nummer Größer ausfällt. Solltet Ihr also zwischen zwei Größen stehen, entscheidet Euch lieber für die kleinere.
Gegründet 1982 in Dallas (Texas), war Autry in den 80er Jahren eine der angesagtesten Sport-Brands auf dem US-Markt. Damals war das Label auf Tennis, Running und Aerobic Schuhe ausgerichtet und erlangte dank diverser Innovationen im Bereich Design und Technologie sowie einiger Auszeichnungen große Bekanntheit.
Spätestens seit 2019 sorgt Autry mit der originalgetreuen Neuauflage des prämierten »Medalist« Sneaker erneut für Furore – und dieses Mal nicht nur in Nordamerika. An dieser Stelle feiern wir es sehr, dass wir ab sofort »den Schuh mit der amerikanischen Flagge« auch bei uns im Shop begrüßen dürfen!
Hier zeigt sich Autry‘s Signature Schuh »Medalist« im klassichen Tennis-Look. Die farblichen Akzente, das typische Autry-Branding mit US-Flagge und die abgedunkelte Vintage-Sohle sorgen für eine große Portion an Retro-Charme und bleiben der unvergleichlichen Autry-Heritage treu.","https://43einhalb.com/media/250603/w/240/h/158/n/250603.jpg","https://www.43einhalb.com/marken/autry","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484"
"New Balance ML574EGG ""Grey Day""","https://www.43einhalb.com/p/new-balance-ml574egg-grey-day-212835","https://43einhalb.com/media/255382/w/616/h/370/n/nb-616361-60-121-ml574egg-1.jpg","Cloud Hi (grau)","On","€ 99,95","Furchtlos und unabhängig sind zwei Attribute, die auf kaum eine andere Marke so zutreffen wie auf New Balance. Losgelöst von kurzlebigen Trends und Modeerscheinungen veröffentlicht New Balance seit je zeitlose Klassiker, die mit ihrer starken Legacy immer wieder Vergangenheit und Zukunft miteinander vereinen. Technische Neuerungen werden fließend auf ikonische Silhouetten übertragen, ohne ihren Charme zu mindern.
Ebenso furchtlos stellt sich New Balance der Frage nach dem Colorway. Zwischen grellen und lauten Farbgebungen, die als Eyecatcher hervorstechen sollen, wirken die Modelle von New Balance in ihren gedeckten Farben erfrischend entspannt. Running-Silhouetten, die seit mehreren Jahrzehnten begeistern und nie aus der Mode zu kommen scheinen, haben eben keine übertrieben bunten Colorways nötig.
Bestes Beispiel ist wohl einer der beliebtesten Sneaker im New-Balance-Portfolio: Der 574 aus dem Jahr 1988 mit seiner ENCAP-Dämpfung für unvergleichliche Stabilität und maximalen Komfort. Der schlanke Runner kann so gut wie alle Farben tragen, wie die Packs Peak to Streets oder Evergreen in diesem Frühjahr beweisen. Am besten gefällt uns die Ikone allerdings im klassischen Grau des Original-Colorways. Wir könnten somit nicht glücklicher sein, dass New Balance ihrem Liebling am 15. März mit dem Grey Day einen eigenen Tag widmet und den ML574EGG in herrlichem Grau zurück auf die Straßen bringt.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"Nike WMNS Air Force 1 '07 ""Light Bone""","https://www.43einhalb.com/p/nike-wmns-air-force-1-07-light-bone-452474","https://43einhalb.com/media/253676/w/616/h/370/n/nike-women-dc1162-100-air-force-1-07-1.jpg","Force 1 TD (weiß)","Nike","€ 119,95","Ursprünglich 1982 als erster Basketballschuh mit der der Nike Air Technologie auf den Markt bzw. Court gebracht, ließ bereits der Name der neuen Premium-Silhouette Großes erwarten. So zog man Inspiration bei dem Präsidenten der Vereinigten Staaten selbst und taufte den neuen Basketball-Sneaker kurzerhand in Anlehnung an das Präsidentenflugzeug »Air Force 1«. Während der Kultsneaker zunächst als praktische High-Top-Schuh auf dem Court groß und später als angesagt Low-Top-Verison in der Hip Hop-Szene gefeiert wurde, dient die klassische AF1-Silhouette seither als Grundlage für zahlreiche künstlerische Designs, subtile zeitgemäße Updates und starke Kollaborationen. Dabei ging jedoch nie die typische AF1-DNA, die wir by the way ihrem Designer Bruce Kilgore zu verdanken haben, verloren. Dank seiner zeitlosen Wandelbarkeit mauserte sich die einzigartige Air Force-Silhouette nach und nach zum unangefochtenen Standard in der weltweiten Streetwear-Szene – eine waschechte »Ikone« eben, die sich ihren Titel mehr als verdient hat.
Nike wird einfach nicht müde, uns heiße Colorways vom Air Force 1 zu präsentieren!
Passend zum Herbst-Wetter kommt die WMNS-Variante hier im »Light Bone« Colorway daher, die durch robuste Konstruktion und einer cleanen Optik garantiert in jede Sneaker-Rotation passt.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"adidas ZX 1000 C (grau / schwarz / blau)","https://www.43einhalb.com/p/adidas-zx-1000-c-grau-schwarz-blau-455552","https://43einhalb.com/media/254232/w/616/h/370/n/adidas-fx6920-zx-1000-c-1.jpg","Cloud Hi (grau)","On","€ 99,95","Mit der Einführung der Torsion Technologie und der ZX-Serie stellte adidas Originals den Running-Markt komplett auf den Kopf. Ausschlaggebender Erfolgsfaktor war dabei die Erfindung der Torsion Bar (oder auch Torsion Knochen), mit deren Hilfe adidas unterschiedliche Schuhe für unterschiedliche Bedürfnisse der Läufer herstellen konnte. So konnten Probleme wie Pronation und Supination schon in der Sohle angegangen werden.
Mit dem ZX 1000C, bei dem das »C« für Cushion, also in deutsch für Dämpfung steht, kommt jetzt eine echte Legende in unsere Regale! Ursprünglich gedacht war die Running-Silhouette für Läufer, die den höchsten Anspruch an die Dämpfung im Sohlensystem stellten.
Nachdem wir vor kurzem den ersten Retro im OG Colorway gesehen haben, legt adidas Originals jetzt mit diesem super schönen Design nach! Der Klassiker releast hier in einem grau-schwarzen Upper mit blauen Details.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"adidas ZX 1000 C (hellblau / schwarz / weiß)","https://www.43einhalb.com/p/adidas-zx-1000-c-hellblau-schwarz-weiss-455586","https://43einhalb.com/media/253080/w/616/h/370/n/adidas-fx6945-zx-1000-c-1.jpg","M Clifton 7 (dunkelblau / grün)","HOKA ONE ONE","€ 99,95","Mit der Einführung der Torsion Technologie und der ZX-Serie stellte adidas Originals den Running-Markt komplett auf den Kopf. Ausschlaggebender Erfolgsfaktor war dabei die Erfindung der Torsion Bar (oder auch Torsion Knochen), mit deren Hilfe adidas unterschiedliche Schuhe für unterschiedliche Bedürfnisse der Läufer herstellen konnte. So konnten Probleme wie Pronation und Supination schon in der Sohle angegangen werden.
Mit dem ZX 1000C, bei dem das »C« für Cushion, also in Deutsch für Dämpfung steht, kommt jetzt eine echte Legende in unsere Regale! Ursprünglich gedacht war die Running-Silhouette für Läufer, die den höchsten Anspruch an die Dämpfung im Sohlensystem stellten.
Nachdem wir vor kurzem den ersten Retro im OG Colorway gesehen haben, legt adidas Originals jetzt mit dieser Granate nach! Der Klassiker kommt hier in einem hellblauen und schwarzen Upper daher, bei dem die roten Details für einen Eye-Catcher sorgen. Um den Retro Vibe des ZX 1000 C gerecht zu werden, wurde die Sohle schon leicht abgedunkelt!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120"
"Nike Daybreak (weiß / rot / schwarz)","https://www.43einhalb.com/p/nike-daybreak-weiss-rot-schwarz-451872","https://43einhalb.com/media/255828/w/616/h/370/n/nike-db4635-001-daybreak-1-kopie.jpg","ML574SSO (rot)","New Balance","€ 99,95","Die 1970er Jahre sind wohl die goldene Ära der Nike-Schuhe, das Jahrzehnt brachte einige der legendärsten Laufschuhe von Nike hervor, die auch heute noch, 40 Jahre später, ihre Designs inspirieren. Ähnlich im Design wie einige der anderen Klassiker der in Oregon ansässigen Marke - nämlich LDV und Air Tailwind '79 - verfügt der Daybreak über ein frühes revolutionäres Stück Nike-Technologie: die Waffle-Laufsohle.
Nur wenige Marken werden für ihre Laufsohlen gelobt, aber bereits in den 70er Jahren führte die Suche nach einer Sohle, die den Halt auf einer Vielzahl von Oberflächen nicht verliert, zur Erfindung der legendären Waffle-Laufsohle. Die Geschichte der Erfindung des Nike Gründers Bill Bowerman hat sich in der Geschichte der Schuhindustrie niedergeschlagen: Anscheinend kam Bills eureka Moment, als er am Frühstückstisch über einem Waffelteller saß. Die Waffeleisen-Laufsohle, die mit dem Austausch von Teig gegen Urethan experimentierte, war ein Wendepunkt und bot klebstoffähnlichen Halt auf einer Vielzahl von Laufflächen.
Bekannt als bahnbrechende Nike-Silhouette, wurde der Nike Daybreak mit einem Upper aus Nylon und Wildleder, einer EVA-Zwischensohle und einer Waffle-Laufsohle ausgestattet, die Stoßdämpfung und Traktion gleichermaßen bietet. Eine zusätzliche Cup-Innensohle sorgt dafür, dass der Druck auf den kompletten Fuß erhöht und verteilt wird.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/new-balance-ml574sso-rot-406879","https://www.43einhalb.com/p/new-balance-ml574sso-rot-406879"
"Nike Daybreak (grün / orange)","https://www.43einhalb.com/p/nike-daybreak-gruen-orange-451918","https://43einhalb.com/media/255840/w/616/h/370/n/nike-db4635-300-dbreak-1.jpg","Atacama (olive / schwarz)","Birkenstock","€ 99,95","Die 1970er Jahre sind wohl die goldene Ära der Nike-Schuhe, das Jahrzehnt brachte einige der legendärsten Laufschuhe von Nike hervor, die auch heute noch, 40 Jahre später, ihre Designs inspirieren. Ähnlich im Design wie einige der anderen Klassiker der in Oregon ansässigen Marke - nämlich LDV und Air Tailwind '79 - verfügt der Daybreak über ein frühes revolutionäres Stück Nike-Technologie: die Waffle-Laufsohle.
Nur wenige Marken werden für ihre Laufsohlen gelobt, aber bereits in den 70er Jahren führte die Suche nach einer Sohle, die den Halt auf einer Vielzahl von Oberflächen nicht verliert, zur Erfindung der legendären Waffle-Laufsohle. Die Geschichte der Erfindung des Nike Gründers Bill Bowerman hat sich in der Geschichte der Schuhindustrie niedergeschlagen: Anscheinend kam Bills eureka Moment, als er am Frühstückstisch über einem Waffelteller saß. Die Waffeleisen-Laufsohle, die mit dem Austausch von Teig gegen Urethan experimentierte, war ein Wendepunkt und bot klebstoffähnlichen Halt auf einer Vielzahl von Laufflächen.
Bekannt als bahnbrechende Nike-Silhouette, wurde der Nike Daybreak mit einem Upper aus Nylon und Wildleder, einer EVA-Zwischensohle und einer Waffle-Laufsohle ausgestattet, die Stoßdämpfung und Traktion gleichermaßen bietet. Eine zusätzliche Cup-Innensohle sorgt dafür, dass der Druck auf den kompletten Fuß erhöht und verteilt wird.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/birkenstock-atacama-olive-schwarz-400724","https://www.43einhalb.com/p/birkenstock-atacama-olive-schwarz-400724"
